posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
1113,Sales And Marketing Intern,Aiinak,Lahore,Artificial Intelligence,,,,"streamline, social-media, Lead-generation, CRM, training-certification, education-training, environment-health-and-safety-hsse, ecology-environment, training-and-development, cabinet-construction-materials-hardware, clubs-organizations, candidate-relationship-management, customer-relationship-management-crm, lead-generation-campaign, sales-leads, lead-generation-services, artificial-intelligence, cyber-intelligence, marketing-research, market-research",https://www.rozee.pk/sales-and-marketing-intern-lahore-jobs-1878229,2026-09-25 12:51:19.347947
1114,Sales Executive / Sales Coordinator,Clear Wave Information Technologies,Lahore,Artificial Intelligence,,,,"Workflow, Wave, business-development, Mobile-Apps, Cyber-security, maintenance-repair-and-operations-mro, time-and-attendance, hours-of-work, training-and-development, insurance-consulting-and-technology, software-development, clubs-organizations, particulate-matter, information-technology, artificial-intelligence, cyber-intelligence, digital-transformation, enterprise-digital-transformation, automated-workflow, workflow-automation",https://www.rozee.pk/sales-executive-sales-coordinator-lahore-jobs-1878605,2026-09-25 12:51:19.347947
1115,DEPUTY / ASSISTANT MANAGER - KARACHI,The ICAP,Karachi,Artificial Intelligence,,,,"training-certification, time-and-attendance, training-and-development, professional-development, objectives-and-key-results, artificial-intelligence, search-and-retrieval, content-strategy, professional-tools",https://www.rozee.pk/deputy-assistant-manager-karachi-karachi-jobs-1878411,2026-09-25 12:51:19.347947
1116,Video Editor,Beyond Technologies,Lahore,Artificial Intelligence,,,,"Subtitling, Video-editing, Workflow, Motion-graphics, social-media, job-descriptions, social-content-and-apps, artificial-intelligence, marketing-campaign, promotional-video, visual-effects-vfx, automated-workflow, workflow-automation",https://www.rozee.pk/video-editor-lahore-jobs-1882577,2026-09-25 12:51:19.347947
1117,Technical Content Writer,Digilord,Karachi,Artificial Intelligence,,,,"Keywords, education-training, policies-and-practices, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, web-content, answer-engine-optimization-aeo, target-audience",https://www.rozee.pk/technical-content-writer-karachi-jobs-1881862,2026-09-25 12:51:19.347947
1118,Senior Video Editor,Beyond Technologies,Lahore,Artificial Intelligence,,,,"Subtitling, Video-editing, Workflow, Motion-graphics, social-media, job-descriptions, social-content-and-apps, artificial-intelligence, marketing-campaign, promotional-video, visual-effects-vfx, automated-workflow, workflow-automation",https://www.rozee.pk/senior-video-editor-lahore-jobs-1880413,2026-09-25 12:51:19.347947
1119,Social Media Marketing Officer,Noorusoft - Digital Media Agency,Karachi,Artificial Intelligence,,,,"social-media, Chatgpt, Canva, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, artificial-intelligence, advertising-campaign, social-media-marketing, media-management, brand-awareness",https://www.rozee.pk/social-media-marketing-officer-karachi-jobs-1882748,2026-09-25 12:51:19.347947
1120,Human Resources Intern,Krudify,All Cities,Artificial Intelligence,,,,"Offboarding, Onboarding, Branding, maintenance-repair-and-operations-mro, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, artificial-intelligence, lead-quality, youth-organizations-resources, brand-strategy, website-design, employee-benefits, digital-experience, modern-marketing",https://www.rozee.pk/human-resources-intern-jobs-1879867,2026-09-25 12:51:19.347947
1121,Paid Media Manager,US Water Filters,Lahore,Artificial Intelligence,,,,"eCommerce, Copywriting, Attribution, testing-and-analysis, environment-health-and-safety-hsse, particulate-matter, artificial-intelligence, demand-generation, search-and-retrieval, landing-pages, mergers-and-acquisitions, google-ads, ad-copy, return-on-ad-spend, conversion-tracking, tiktok-advertising, computer-assisted-coding-cac, customer-acquisition-cost-cac, common-access-card-cac, product-feeds",https://www.rozee.pk/paid-media-manager-lahore-jobs-1882121,2026-09-25 12:51:19.347947
1122,Social Media Manager,Rizing Metrics,Lahore,Artificial Intelligence,,,,"social-media, Gemini, Chatgpt, Perplexity, Customer-Centricity, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, lift-and-shift, state-local-municipal, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, search-engines, performance-marketing, claude-by-anthropic, local-business, digital-strategy",https://www.rozee.pk/social-media-manager-lahore-jobs-1881951,2026-09-25 12:51:19.347947
1123,Business Development Intern,Ozone Sync Limited,Islamabad,Artificial Intelligence,,,,"Internships, Commuting, business-development, Commissions, Mobile-Apps, education-training, training-and-development, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, software-development, artificial-intelligence, ai-automation, planning-and-forecasting, electrical-engineering-and-planning, user-interface-ui, user-experience-ux, mobile-app-user-experience, custom-software-development",https://www.rozee.pk/business-development-intern-islamabad-jobs-1879380,2026-09-25 12:51:19.347947
1124,Graphic Designer and Content Creator,Jitala,Karachi,Artificial Intelligence,,,,"Video-editing, social-media, Adobe-Photoshop, Presentations, Photoshop, Branding, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, cabinet-construction-materials-hardware, objectives-and-key-results, social-content-and-apps, artificial-intelligence, trade-shows-events, graphic-design, video-content, adobe-illustrator, digital-asset",https://www.rozee.pk/graphic-designer-and-content-creator-karachi-jobs-1880371,2026-09-25 12:51:19.347947
1125,Content Writer,Xavor Corporation,Lahore,Artificial Intelligence,,,,"Subtitling, Webinars, social-media, Digital-Marketing, Keywords, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, artificial-intelligence, search-and-retrieval, landing-pages, international-search-engine-optimization-seo, search-engine-optimization-seo, trade-shows-events, video-content, explainer-video, thought-leadership, brand-alignment",https://www.rozee.pk/content-writer-lahore-jobs-1880074,2026-09-25 12:51:19.347947
1126,Outbound Sales Executive,Infigo Solutions,Rawalpindi,Artificial Intelligence,,,,"business-development, Mobile-Apps, CRM, training-and-development, insurance-consulting-and-technology, software-development, potential-customer, discovery-call, candidate-relationship-management, customer-relationship-management-crm, information-technology, outbound-sales, artificial-intelligence, lead-quality, sales-strategy, custom-software-development, software-requirements, microsoft-most-valuable-professional-mvp, minimum-viable-product-mvp, it-staff-augmentation",https://www.rozee.pk/outbound-sales-executive-rawalpindi-jobs-1878464,2026-09-25 12:51:19.347947
1127,Marketing Expert (Mid level),ENCS,Islamabad,Artificial Intelligence,,,,"Subtitling, Analytics, social-media, Lead-generation, Digital-Marketing, Canva, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, lift-and-shift, social-content-and-apps, artificial-intelligence, marketing-campaign, google-analytics, social-media-marketing, ai-for-marketing, marketing-reporting, content-creation-tools",https://www.rozee.pk/marketing-expert-mid-level-islamabad-jobs-1882833,2026-09-25 12:51:19.347947
1128,Digital Marketing Specialist,Pixarsart Studios,Lahore,Artificial Intelligence,,,,"Data Analysis, Social Media Management, Google Ads, Conversion Rate Optimization, Email Marketing, Search Engine Optimization, Pay Per Click Advertising, Content Marketing, Marketing Automation, Email Campaign Management, Google Analytics, Artificial Intelligence in Marketing",https://www.rozee.pk/pixarsart-studios-digital-marketing-specialist-lahore-jobs-1875086,2026-09-25 12:51:19.347947
1129,Senior Executive Search Manager - TJ / 1876624,Recruit AI,Lahore,Artificial Intelligence,,,,"Mentoring, business-development, testing-and-analysis, assessment-assessment-tools, training-and-development, reporting-and-disclosure, adaptive-project-management-and-reporting, insurance-consulting-and-technology, artificial-intelligence, search-and-retrieval, cyber-intelligence, recruiting-career-management, continuous-improvement-process-cip, data-analytics, applicant-tracking, applicant-tracking-systems-ats, repeat-business, executive-search, passive-candidate, linkedin-recruiter",https://www.rozee.pk/senior-executive-search-manager-tj-1876624-lahore-jobs-1878063,2026-09-25 12:51:19.347947
1130,Junior Counsel,Rafhan Maize Products Co. Ltd.,Faisalabad,Artificial Intelligence,,,,"streamline, compliance, laws-and-regulations, clubs-organizations, coupons-and-deals, artificial-intelligence, mergers-and-acquisitions, corporate-risk, risk-management, recruiting-career-management, talent-acquisition, legal-research, contract-drafting, resume-screening",https://www.rozee.pk/junior-counsel-faisalabad-jobs-1879783,2026-09-25 12:51:19.347947
1131,Operations Coordinator - Plumbing & Heating - TJ / 1877047,Recruit AI,All Cities,Artificial Intelligence,,,,"call-center, CRM, Invoicing, maintenance-repair-and-operations-mro, cabinet-construction-materials-hardware, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, billing-and-invoicing, facilities-management",https://www.rozee.pk/operations-coordinator-plumbing-heating-tj-1877047-jobs-1881703,2026-09-25 12:51:19.347947
1132,"Appointment Setter, Commission-Only (Remote, Independent Contractor)",The Next Right Move Consulting,All Cities,Artificial Intelligence,,,,"Paypal, payoneer, Commissions, external-workforce, coupons-and-deals, potential-customer, artificial-intelligence, books-and-literature, independent-contractors, check-processing, ach-payments, bill-payment-automated-clearing-house-ach",https://www.rozee.pk/appointment-setter-commission-only-remote-independent-contractor-jobs-1881466,2026-09-25 12:51:19.347947
1133,Video Editor for Meta Advertising Campaigns - TJ / 1877057,Recruit AI,Lahore,Artificial Intelligence,,,,"Time-management, social-media, Iteration, Adobe-Photoshop, Presentations, Photoshop, Elevenlabs, Canva, Figma, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, artificial-intelligence, marketing-campaign, advertising-campaign, performance-marketing, limited-liability-company-llc, user-generated-content, direct-response-dr",https://www.rozee.pk/video-editor-for-meta-advertising-campaigns-tj-1877057-lahore-jobs-1882218,2026-09-25 12:51:19.347947
1134,SEO Lead,Tkxel,Lahore,Artificial Intelligence,,,,"Cyber-security, Audits, training-and-development, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, software-development, clubs-organizations, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, b2b-technology, digital-transformation, enterprise-digital-transformation, answer-engine-optimization-aeo, ai-powered-search, content-strategy, uniform-resource-locator",https://www.rozee.pk/seo-lead-lahore-jobs-1881483,2026-09-25 12:51:19.347947
1135,Junior Content & Digital Marketing Executive,iTack Solutions,Karachi,Artificial Intelligence,,,,"Subtitling, Video-editing, Grammarly, social-media, Digital-Marketing, Chatgpt, Canva, Keywords, training-and-development, planning-and-design, visual-art-design, product-development-and-design, cabinet-construction-materials-hardware, artificial-intelligence, landing-pages, international-search-engine-optimization-seo, search-engine-optimization-seo, marketing-campaign, promotional-video, business-growth",https://www.rozee.pk/junior-content-digital-marketing-executive-karachi-jobs-1879473,2026-09-25 12:51:19.347947
1136,Digital Skills Internship Programme – 2 Months,Prime X Agency,All Cities,Artificial Intelligence,,,,"Internships, Video-editing, web-development, effective-communication, Wordpress, Python, training-certification, education-training, environment-health-and-safety-hsse, ecology-environment, training-and-development, reporting-and-disclosure, planning-and-design, visual-art-design, product-development-and-design, objectives-and-key-results, artificial-intelligence, international-search-engine-optimization-seo, search-engine-optimization-seo, graphic-design",https://www.rozee.pk/digital-skills-internship-programme-%e2%80%93-2-months-jobs-1880256,2026-09-25 12:51:19.347947
1137,Cryptography - Researcher Cybersecurity,Sploit Systems,All Cities,Artificial Intelligence,,,,"Cryptography, Cyber-security, Proof-of-concept, testing-and-analysis, time-and-attendance, assessment-assessment-tools, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, artificial-intelligence, books-and-literature, enterprise-application-security, web-application-security, application-security, malware-and-vulnerabilities, security-architecture, proof-of-concept-poc, incident-response, malware-analysis",https://www.rozee.pk/cryptography-researcher-cybersecurity-jobs-1880325,2026-09-25 12:51:19.347947
1138,Senior Creative Strategist,GoPromo,Islamabad,Artificial Intelligence,,,,"eCommerce, Copywriting, Video-editing, Workflow, social-media, Web3, Fintech, Branding, time-and-attendance, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, software-as-a-service-saas-based-accounting, software-as-a-service-saas, objectives-and-key-results, artificial-intelligence, planning-and-forecasting, electrical-engineering-and-planning, creative-services",https://www.rozee.pk/senior-creative-strategist-islamabad-jobs-1878410,2026-09-25 12:51:19.347947
1139,Video Editor,DeepAi Logics,Lahore,Artificial Intelligence,,,,"Video-editing, Time-management, Motion-graphics, Onboarding, Podcasting, Elevenlabs, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, planning-and-design, visual-art-design, product-development-and-design, software-as-a-service-saas-based-accounting, software-as-a-service-saas, artificial-intelligence, marketing-campaign, visual-effects-vfx, advertising-campaign, user-generated-content, davinci-resolve",https://www.rozee.pk/video-editor-lahore-jobs-1878056,2026-09-25 12:51:19.347947
1140,People and Culture Lead - Mergestack,Taraki,Lahore,Artificial Intelligence,,,,"Offboarding, Onboarding, Audits, compliance, maintenance-repair-and-operations-mro, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, laws-and-regulations, clubs-organizations, artificial-intelligence, youth-organizations-resources, performance-indicator, performance-management, hr-professionals, employee-engagement, employee-life-cycle, hr-compliance",https://www.rozee.pk/people-and-culture-lead-mergestack-lahore-jobs-1878026,2026-09-25 12:51:19.347947
1141,Business Development Intern,Coderzhunt,Lahore,Artificial Intelligence,,,,"Business Development, Typing, Business Administration, Software Development, Client Communication, Client Outreach, Freelancing Platforms, English Communication, Problem-Solving, Critical Thinking, Gemini, Lead Generation, Linkedin, Management, Upwork, Chatgpt, Artificial Intelligence, Marketing, Research, Attention to Detail",https://www.rozee.pk/business-development-intern-lahore-jobs-1879847,2026-09-25 12:51:19.347947
1142,Senior Video Editor,Phoenix Marketing,Lahore,Artificial Intelligence,,,,"Video-editing, social-media, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, artificial-intelligence, trade-shows-events, video-content, visual-effects-vfx, tape-and-reel, media-production, video-production-services, production-workflow",https://www.rozee.pk/senior-video-editor-lahore-jobs-1882189,2026-09-25 12:51:19.347947
1143,Upwork Bidder Specialist – Software Services,Sigur Studios,Lahore,Artificial Intelligence,,,,"Lead-generation, training-and-development, software-development, lead-generation-campaign, sales-leads, lead-generation-services, information-technology, artificial-intelligence, user-interface-ui, user-experience-ux, mobile-app-user-experience",https://www.rozee.pk/upwork-bidder-specialist-%e2%80%93-software-services-lahore-jobs-1879358,2026-09-25 12:51:19.347947
1144,Sales Closer,Marketing Transformers,Islamabad,Artificial Intelligence,,,,"HubSpot, Cold-Calling, Micromanagement, Commissions, Payouts, Onboarding, CRM, Gohighlevel, Audits, coupons-and-deals, potential-customer, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, roi-analysis, sales-cycle, hubspot-inbound, pipeline-management, ai-infrastructure, data-auditing",https://www.rozee.pk/sales-closer-islamabad-jobs-1880455,2026-09-25 12:51:19.347947
1145,Junior Video Editor,Beyond Technologies,Lahore,Artificial Intelligence,,,,"Subtitling, Video-editing, Workflow, streamline, Motion-graphics, social-media, social-content-and-apps, artificial-intelligence, marketing-campaign, promotional-video, visual-effects-vfx, automated-workflow, workflow-automation, media-production, video-production-services",https://www.rozee.pk/junior-video-editor-lahore-jobs-1878273,2026-09-25 12:51:19.347947
1146,Executive Search Manager,Recruit AI,Lahore,Artificial Intelligence,,,,"Business Development, Stakeholder Management, Client Relationship Management, Budget Management, Applicant Tracking System (ATS), Candidate Sourcing, Applicant Tracking Systems, Recruitment Analytics, Negotiation, Talent Acquisition, Leadership, Candidate Relationship Management (CRM), LinkedIn Recruiter, Executive Interviewing, Artificial Intelligence in Recruitment",https://www.rozee.pk/recruit-ai-executive-search-manager-jobs-1876624,2026-09-25 12:51:19.347947
1147,Executive Assistant – Commercial & Brand Coordination,Delenzo Technologies,Lahore,Artificial Intelligence,,,,"Pricing, Online, Microsoft-Excel, Digital-Marketing, Chatgpt, maintenance-repair-and-operations-mro, logistics-and-procurement, testing-and-analysis, reporting-and-disclosure, adaptive-project-management-and-reporting, cabinet-construction-materials-hardware, artificial-intelligence, trade-shows-events, product-launch, pivot-table, online-meetings, virtual-meeting, claude-by-anthropic, web-conferencing, launch-events",https://www.rozee.pk/executive-assistant-%e2%80%93-commercial-brand-coordination-lahore-jobs-1882259,2026-09-25 12:51:19.347947
1148,Management / MBA Professional,"S. Mehboob & Company, Consulting Engineers",Karachi,Artificial Intelligence,,,,"business-development, Quality-Control, Project-Management, reporting-and-disclosure, adaptive-project-management-and-reporting, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, standard-operating-procedure-sop, artificial-intelligence, planning-and-forecasting, electrical-engineering-and-planning, youth-organizations-resources, mba-programs, process-improvement, performance-indicator, management-reporting, operational-efficiency, suits-business-attire",https://www.rozee.pk/management-mba-professional-karachi-jobs-1880054,2026-09-25 12:51:19.347947
1149,Remote Business Analyst,Turing,All Cities,Artificial Intelligence,,,,"Collaboration, English Comprehension, Data Interpretation, Logical Reasoning, Independent Work, summarization, Google Suite, Constructive Feedback, Creative Thinking, Excel, Online Research, Artificial Intelligence, Communication, Large Language Models, basic arithmetic, AI model fine-tuning, claim validation, Analytical skills, Detailed Annotation, Analytical Questions",https://www.rozee.pk/remote-business-analyst-jobs-1881262,2026-09-25 12:51:19.347947
1150,Video Editor,Digital Shaping,All Cities,Artificial Intelligence,,,,"Motion-graphics, Hubstaff, JIRA, time-and-attendance, hours-of-work, policies-and-practices, particulate-matter, eye-face-and-head, artificial-intelligence, video-content, routing-and-switching, click-through-rate-ctr, media-production, video-production-services, target-audience, financial-turnaround",https://www.rozee.pk/video-editor-jobs-1880023,2026-09-25 12:51:19.347947
1151,Telesales Specialist,Reindeer Global FZ LLC,Lahore,Artificial Intelligence,,,,"Customer-facing, education-training, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, insurance-consulting-and-technology, lift-and-shift, coaching-mentoring, clubs-organizations, artificial-intelligence, lead-quality, sales-goals, customer-support, inside-sales, ibm-security-soar, limited-liability-company-llc",https://www.rozee.pk/telesales-specialist-lahore-jobs-1881631,2026-09-25 12:51:19.347947
1152,IT Sales Closer,Teknologics,Lahore,Artificial Intelligence,,,,"Shopify, Pricing, Online, Cold-Calling, Wordpress, Lead-generation, training-and-development, coupons-and-deals, potential-customer, lead-generation-campaign, sales-leads, lead-generation-services, information-technology, artificial-intelligence, lead-quality, sales-prospecting, online-meetings, virtual-meeting, web-conferencing, conversational-sales",https://www.rozee.pk/it-sales-closer-lahore-jobs-1881455,2026-09-25 12:51:19.347947
1153,Founder Content Creator,Ascend HR,Lahore,Artificial Intelligence,,,,"Subtitling, Video-editing, Interactive, Workflow, Motion-graphics, social-media, Thumbnail, Podcasting, time-and-attendance, dating-personals, eye-face-and-head, social-content-and-apps, artificial-intelligence, video-content, repurposing, media-production, video-production-services, davinci-resolve, content-planning, production-workflow",https://www.rozee.pk/founder-content-creator-lahore-jobs-1881419,2026-09-25 12:51:19.347947
1154,Remote Mathematics Expert (PhD),Turing,All Cities,Artificial Intelligence,,,,"Statistics, Mathematics, Clear Communication, Mathematical Analysis, Applied Mathematics, Independent Work, Computational thinking, Proof Writing, Problem-Solving, Constructive Feedback, Python, Artificial Intelligence, Remote Collaboration, Large Language Models, Research, Model Evaluation, Analytical skills, Benchmark development, Advanced Mathematical Reasoning, Lean Theorem Prover",https://www.rozee.pk/remote-mathematics-expert-phd-jobs-1881267,2026-09-25 12:51:19.347947
1155,SEO Expert,Digital Shaping,All Cities,Artificial Intelligence,,,,"SEMRUSh, Ahrefs, Public-relations, Markups, Sitebulb, Audits, compliance, Keywords, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, pull-request, inbound-link, search-engines, screaming-frog, google-tag-manager, tag-management, natural-language-processing, core-web-vitals",https://www.rozee.pk/seo-expert-jobs-1880221,2026-09-25 12:51:19.347947
1156,Business Development Intern / Junior Business Developer (Bidding Focused),TechVention,Lahore,Artificial Intelligence,,,,"Startups, business-development, Lead-generation, Fiverr, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, training-and-development, lead-generation-campaign, sales-leads, lead-generation-services, artificial-intelligence",https://www.rozee.pk/business-development-intern-junior-business-developer-bidding-focused-lahore-jobs-1882763,2026-09-25 12:51:19.347947
1157,Brand & Market Positioning Manager,SysMD,Lahore,Artificial Intelligence,,,,"CRM, Branding, training-and-development, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, software-development, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, enterprise-resource-planning-erp, food-enterprise-resource-planning-erp, medical-devices-enterprise-resource-planning-erp, user-interface-ui, user-experience-ux, mobile-app-user-experience, value-proposition, brand-positioning, customer-segmentation",https://www.rozee.pk/brand-market-positioning-manager-lahore-jobs-1882398,2026-09-25 12:51:19.347947
1158,Business Development Representative (BDR) – US Market,Infigo Solutions,Rawalpindi,Artificial Intelligence,,,,"Startups, Cold-Calling, business-development, Lead-generation, CRM, training-and-development, software-as-a-service-saas-based-accounting, software-as-a-service-saas, software-development, potential-customer, candidate-relationship-management, apollo-io, artificial-intelligence, sales-pipeline, linkedin-outreach, sales-navigator, software-defined-radio-sdr, microsoft-most-valuable-professional-mvp, minimum-viable-product-mvp, it-staff-augmentation",https://www.rozee.pk/business-development-representative-bdr-%e2%80%93-us-market-rawalpindi-jobs-1878538,2026-09-25 12:51:19.347947
1159,Gain Real-World Experience Through a 2-Month Digital Skills Internship,Prime X Agency,All Cities,Artificial Intelligence,,,,"Internships, Video-editing, Online, web-development, Wordpress, Python, training-certification, education-training, time-and-attendance, training-and-development, insurance-consulting-and-technology, planning-and-design, visual-art-design, product-development-and-design, policies-and-practices, artificial-intelligence, international-search-engine-optimization-seo, search-engine-optimization-seo, graphic-design, communication-channel",https://www.rozee.pk/gain-real-world-experience-through-a-2-month-digital-skills-internship-jobs-1878509,2026-09-25 12:51:19.347947
1160,"Project Manager – E-Commerce, Digital Marketing & AI Delivery",Wispa Digital,Islamabad,Artificial Intelligence,,,,"eCommerce, Shopify, Digital-Marketing, maintenance-repair-and-operations-mro, time-and-attendance, training-and-development, reporting-and-disclosure, adaptive-project-management-and-reporting, insurance-consulting-and-technology, particulate-matter, eye-face-and-head, artificial-intelligence, pay-per-click-ppc, international-search-engine-optimization-seo, search-engine-optimization-seo, cyber-intelligence, mode, logic-digital-ics, ai-for-marketing, shopify-plus",https://www.rozee.pk/project-manager-%e2%80%93-e-commerce-digital-marketing-ai-delivery-islamabad-jobs-1878190,2026-09-25 12:51:19.347947
1161,Appointment Setter,Marketing Transformers,Islamabad,Artificial Intelligence,,,,"Telecom, Cold-Calling, real-estate, Commissions, Fintech, CRM, Accelerators, external-workforce, time-and-attendance, lift-and-shift, potential-customer, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, sales-process, books-and-literature, merchant-cash-advances, pipeline-management, autodesk-university-au, sales-model",https://www.rozee.pk/appointment-setter-islamabad-jobs-1879889,2026-09-25 12:51:19.347947
1162,CUSTOMER RELATIONS SUPERVISOR,Foods Inn,Karachi,Artificial Intelligence,,,,"Online, Texting, social-media, Whatsapp, Digital-Marketing, maintenance-repair-and-operations-mro, time-and-attendance, hygiene-toiletries, artificial-intelligence, roi-analysis, trade-shows-events, sales-performance, marketing-campaign, process-improvement, sms-short-message-service, business-growth, customer-review, promotional-budget, marketing-budgets, online-ordering",https://www.rozee.pk/customer-relations-supervisor-karachi-jobs-1879868,2026-09-25 12:51:19.347947
1163,Administrative Assistant,Orvionyxai,All Cities,Artificial Intelligence,,,,"Presentations, Customer-Centricity, maintenance-repair-and-operations-mro, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, insurance-consulting-and-technology, planning-and-design, visual-art-design, clubs-organizations, artificial-intelligence, ai-automation, digital-transformation, enterprise-digital-transformation, word-processor",https://www.rozee.pk/administrative-assistant-jobs-1882106,2026-09-25 12:51:19.347947
1164,Lead Generation Intern,Digilord,Karachi,Artificial Intelligence,,,,"Scraper, social-media, Lead-generation, Chatgpt, CRM, lift-and-shift, potential-customer, candidate-relationship-management, lead-generation-campaign, sales-leads, lead-generation-services, apollo-io, artificial-intelligence, lead-scoring, lead-quality, web-browsers, sales-navigator, clay-run, claude-by-anthropic, corporate-website",https://www.rozee.pk/lead-generation-intern-karachi-jobs-1881885,2026-09-25 12:51:19.347947
1165,Remote Video Annotator,Turing,All Cities,Artificial Intelligence,,,,"Analytical Thinking, Collaboration, Data Quality, Independent Work, Contextual Analysis, Image Annotation, Narrative Analysis, English Communication, Artificial Intelligence, Video Annotation, Attention to Detail, Quality Validation, Visual interpretation, Multimodal AI, Temporal Sequence Analysis, Scene Transition Analysis, Visual Cue Labeling, Following Annotation Guidelines, Computer and File-Handling Skills, Visual Data",https://www.rozee.pk/remote-video-annotator-jobs-1881199,2026-09-25 12:51:19.347947
1166,Senior Inside Sales Specialist,InfoTech Group,Lahore,Artificial Intelligence,,,,"Authentication, SMTP, Relays, business-development, SQL, Salesforce, training-and-development, clubs-organizations, potential-customer, discovery-call, artificial-intelligence, sales-prospecting, inside-sales, email-marketing, sales-navigator, linkedin-sales-navigator, email-campaign, email-campaigns, simple-mail-transfer-protocol-smtp, runai",https://www.rozee.pk/senior-inside-sales-specialist-lahore-jobs-1878092,2026-09-25 12:51:19.347947
1167,Remote SEO & Content Writing Intern (Unpaid),ZATIQ SOLUTION (PVT) LTD,All Cities,Artificial Intelligence,,,,"Internships, Mentoring, Ahrefs, Chatgpt, Perplexity, Keywords, training-certification, remote-working, environment-health-and-safety-hsse, ecology-environment, training-and-development, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, search-engines, google-optimize",https://www.rozee.pk/remote-seo-content-writing-intern-unpaid-jobs-1878426,2026-09-25 12:51:19.347947
1168,Semantic SEO Writer,Software Finder,Lahore,Artificial Intelligence,,,,"Mentoring, planning-and-design, coaching-mentoring, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, planning-and-forecasting, electrical-engineering-and-planning, hubspot-inbound, content-strategy, content-planning, teamtailor, information-architecture-ia, seo-manager, inbound-marketing",https://www.rozee.pk/semantic-seo-writer-lahore-jobs-1880524,2026-09-25 12:51:19.347947
1169,"Creative Designer, Video Editor & AI Specialist",House of Leads,Lahore,Artificial Intelligence,,,,"Graphic Design, Adobe After Effects, Adobe Premiere Pro, Motion Graphics, 3D Modeling and Animation, Team Management, Capcut, Adobe Photoshop, Artificial Intelligence Integration, Video Editing, Canva, Adobe Illustrator, Smart Objects, Adobe Photoshop Masking, Adobe Photoshop Layers",https://www.rozee.pk/house-of-leads-creative-designer-video-editor-ai-specialist-lahore-jobs-1872392,2026-09-25 12:51:19.347947
1170,Paid Ads Specialist,PureLogics,Lahore,Artificial Intelligence,,,,"Analytics, Attribution, Lead-generation, testing-and-analysis, reporting-and-disclosure, adaptive-project-management-and-reporting, sensors-test-measurement, artificial-intelligence, landing-pages, lead-quality, mode, data-analytics, google-ads, ad-copy, actionable-insights, cost-per-lead-cpl, conversion-tracking, monitor-and-analyze-performance, business-outcomes, reddit-advertising",https://www.rozee.pk/paid-ads-specialist-lahore-jobs-1879922,2026-09-25 12:51:19.347947
1171,Management Trainee - Marketing & Outreach,Agento,All Cities,Artificial Intelligence,,,,"Online, business-development, social-media, CRM, Accelerators, training-and-development, insurance-consulting-and-technology, sensors-test-measurement, cabinet-construction-materials-hardware, potential-customer, discovery-call, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, trade-shows-events, marketing-research, market-research, agentic-ai, sales-operations, customer-review",https://www.rozee.pk/management-trainee-marketing-outreach-jobs-1879788,2026-09-25 12:51:19.347947
